sangre_ppm_di,sangre_ppm_dd,sangre_ppm_ti,sangre_ppm_td,conductividad_ms_cm_di,conductividad_ms_cm_dd,conductividad_ms_cm_ti,conductividad_ms_cm_td,media_de_los_flujos_kg_min_di,media_de_los_flujos_kg_min_dd,media_de_los_flujos_kg_min_ti,media_de_los_flujos_kg_min_td,flujos_maximos_kg_min_di,flujos_maximos_kg_min_dd,flujos_maximos_kg_min_ti,flujos_maximos_kg_min_td,producciones_kg_di,producciones_kg_dd,producciones_kg_ti,producciones_kg_td,health_anomaly_score,health_anomaly_label
0.0,0.0,0.0,0.0,5.16,5.44,5.34,0.0,0.72,0.9,0.84,0.66,1.08,1.32,1.14,1.08,1.39,4.2,4.08,3.53,0.6909322805803602,1
0.0,0.0,0.0,0.0,5.25,5.24,5.13,0.0,0.72,1.08,0.78,0.66,1.02,1.44,1.14,1.08,1.5,3.62,3.57,3.42,0.5224040969746246,1
0.0,0.0,0.0,0.0,5.12,5.23,5.12,0.0,0.78,1.02,0.72,0.72,1.14,1.5,1.08,1.08,1.42,3.75,3.51,3.04,0.4845859802902224,1
0.0,0.0,0.0,0.0,4.99,5.1,5.12,0.0,0.78,1.08,0.78,0.84,1.2,1.5,1.14,1.26,0.87,2.02,2.15,1.79,0.6534103734849326,1
0.0,0.0,0.0,0.0,4.98,5.32,5.11,0.0,0.72,1.2,0.84,0.78,1.08,1.56,1.26,1.14,2.07,5.25,5.06,4.68,0.6008615176289768,1
0.0,0.0,0.0,0.0,4.98,5.17,4.92,0.0,0.84,1.2,0.96,0.96,1.2,1.5,1.56,1.38,2.05,5.08,4.59,4.64,0.4783594973759399,1
0.0,0.0,0.0,0.0,4.79,4.82,0.0,0.0,0.66,0.96,0.0,0.78,1.14,1.38,0.0,1.14,1.5,3.38,0.0,3.41,1.42780318153971,-1
0.0,0.0,0.0,0.0,4.52,4.77,4.85,0.0,0.72,1.08,0.84,0.72,1.02,1.5,1.32,1.02,1.32,2.93,5.59,2.74,1.047156038618143,1
0.0,0.0,0.0,0.0,5.2,5.56,5.32,0.0,0.66,1.14,0.84,0.78,1.14,1.5,1.26,1.26,2.54,5.67,5.05,5.45,0.569629550861146,1
0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0,0.0,1.2,0.0,0.9,0.0,1.62,0.0,1.32,0.0,3.98,0.0,3.61,2.1488972738372176,-1
0.0,0.0,0.0,0.0,5.47,5.71,5.37,0.0,0.9,1.02,1.02,0.84,1.38,1.38,1.44,1.32,2.51,6.42,5.49,5.79,0.8539031699023452,1
0.0,0.0,0.0,0.0,0.0,5.9,5.6,0.0,0.0,1.14,0.84,0.0,0.0,1.56,1.56,0.0,0.0,5.97,6.43,0.0,2.0118592916307034,-1
0.0,0.0,0.0,0.0,5.89,5.64,5.09,0.0,0.96,1.14,1.02,1.02,1.32,1.56,3.42,1.44,2.59,4.56,4.95,4.49,2.4342997360459186,-1
0.0,0.0,0.0,0.0,4.89,4.97,4.75,0.0,0.48,1.08,0.9,0.48,0.96,1.5,1.38,0.96,0.49,3.17,2.59,0.92,1.0977749695373067,1
0.0,0.0,0.0,0.0,5.29,5.27,5.19,0.0,0.66,1.14,0.84,0.78,1.14,1.5,1.2,1.26,1.26,4.47,4.63,2.91,0.7523135869749741,1
0.0,0.0,0.0,0.0,5.75,6.0,5.86,0.0,0.84,1.2,1.02,0.9,1.2,1.44,1.44,1.38,1.77,5.33,4.81,4.19,0.8480186910347879,1
0.0,0.0,0.0,0.0,5.42,5.25,5.34,0.0,0.78,1.08,1.02,0.78,1.14,1.44,1.44,1.2,1.22,3.46,3.3,3.01,0.7048783710464168,1
0.0,0.0,0.0,0.0,5.76,5.71,5.74,0.0,0.66,1.2,0.9,0.9,1.08,1.68,1.56,1.26,2.79,5.69,6.01,6.26,0.8820231867515137,1
0.0,0.0,0.0,0.0,4.67,4.75,4.85,0.0,0.72,1.08,0.66,0.66,1.14,1.38,1.08,1.08,0.64,2.22,1.86,1.19,0.6891408106270223,1
0.0,0.0,0.0,0.0,5.01,4.84,5.02,0.0,0.6,1.02,0.78,0.48,0.9,1.5,1.26,0.72,0.61,1.86,1.45,0.95,1.052434694447272,1
0.0,0.0,0.0,0.0,5.16,5.25,5.34,0.0,0.72,1.08,0.72,0.0,1.08,1.44,1.26,0.0,1.02,2.94,3.18,0.0,0.9804735794106021,1
0.0,0.0,0.0,0.0,5.22,5.39,5.33,0.0,0.9,1.14,0.9,0.0,1.26,1.5,1.38,0.0,1.64,4.47,4.38,0.0,1.1499998281738422,1
0.0,0.0,0.0,0.0,5.05,5.12,5.11,0.0,0.72,0.96,0.78,0.84,1.08,1.26,1.26,1.32,1.49,3.73,3.62,4.49,0.7032931405934028,1
0.0,0.0,0.0,0.0,4.77,4.85,4.79,0.0,0.84,1.14,0.84,0.78,1.2,1.44,1.2,1.2,0.84,2.37,2.15,0.98,0.6200423670940238,1
0.0,0.0,0.0,0.0,5.12,5.23,5.26,0.0,0.78,1.08,1.02,0.72,1.2,1.44,1.44,1.08,1.67,4.55,4.2,2.62,0.7322930789923271,1
0.0,0.0,0.0,0.0,5.04,5.24,5.66,0.0,0.9,1.14,1.08,0.0,1.26,1.5,1.56,0.0,1.4,3.62,2.64,0.0,0.9671623473400122,1
0.0,0.0,0.0,0.0,4.62,5.23,5.48,0.0,0.72,1.14,1.08,0.84,1.08,1.62,1.5,1.2,0.49,1.58,4.9,0.95,1.4914272625067433,1
0.0,0.0,0.0,0.0,5.17,5.29,5.15,0.0,0.84,1.02,0.96,0.78,1.2,1.38,1.44,1.32,1.58,4.26,3.99,3.41,0.6101055498906269,1
0.0,0.0,0.0,0.0,5.59,5.75,5.74,0.0,0.96,1.26,0.96,0.84,1.38,1.74,1.5,1.5,2.39,4.86,5.71,5.49,0.7889113517921608,1
0.0,0.0,0.0,0.0,4.58,4.76,4.67,0.0,0.78,1.02,0.84,0.84,1.2,1.38,1.14,1.32,1.05,2.94,2.49,2.23,0.570196029894052,1
0.0,0.0,0.0,0.0,4.83,5.04,5.07,0.0,0.72,1.2,0.84,0.24,1.02,1.56,1.26,0.36,0.87,2.44,2.18,0.05,0.9850411524171747,1
0.0,0.0,0.0,0.0,5.04,5.17,5.27,0.0,0.78,1.14,0.9,1.02,1.14,1.5,1.32,1.8,1.39,3.25,3.58,3.84,0.7500418572788705,1
0.0,0.0,0.0,0.0,4.79,4.97,4.91,0.0,0.9,1.2,0.9,0.84,1.26,1.56,1.32,1.2,1.09,2.95,2.79,2.13,0.4506579414287839,1
0.0,0.0,0.0,0.0,4.71,4.97,5.0,0.0,0.84,1.14,1.02,1.02,1.26,1.5,1.44,1.44,1.32,3.55,3.48,2.84,0.4920376129164314,1
0.0,0.0,0.0,0.0,5.15,5.45,5.29,0.0,0.96,1.32,0.96,1.02,1.26,1.8,1.32,1.44,1.62,4.02,4.09,3.38,0.5383279158532865,1
0.0,329.0,0.0,0.0,4.34,4.61,4.45,0.0,0.72,1.14,0.84,0.78,1.14,1.68,1.2,1.26,0.58,1.77,1.43,1.52,1.5516513722041423,-1
0.0,0.0,0.0,0.0,5.2,5.63,5.45,0.0,0.78,1.26,1.02,0.84,1.14,1.98,1.5,1.32,2.19,5.54,5.65,4.69,0.8507201882579702,1
0.0,0.0,0.0,0.0,0.0,3.82,4.81,0.0,0.12,0.18,0.3,0.0,0.24,0.48,0.54,0.0,0.05,0.18,0.82,0.0,1.965822714786374,1
0.0,0.0,0.0,0.0,5.33,5.38,5.23,0.0,0.96,1.38,1.08,1.02,1.38,1.92,1.44,1.56,2.39,5.46,5.62,5.55,0.5716783038520589,1
0.0,0.0,0.0,0.0,5.0,5.24,5.04,0.0,0.84,1.2,0.9,0.84,1.26,1.68,1.44,1.32,1.22,3.3,2.92,2.52,0.49959882024622687,1
0.0,0.0,0.0,0.0,4.54,4.7,4.82,0.0,0.72,1.14,0.72,0.84,1.2,1.68,1.2,1.26,0.73,1.93,2.05,1.7,0.6648242287974251,1
0.0,0.0,0.0,0.0,5.17,5.38,5.26,0.0,0.84,1.2,0.96,0.96,1.2,1.56,1.26,1.44,1.44,3.98,3.7,3.32,0.47729509863278946,1
0.0,0.0,0.0,0.0,5.03,5.32,5.2,0.0,0.84,1.26,1.02,0.96,1.2,1.68,1.44,1.44,1.31,3.27,3.32,2.81,0.4776271842320372,1
0.0,0.0,0.0,0.0,5.03,5.25,5.13,0.0,0.9,1.2,1.2,1.02,1.26,1.68,1.56,1.5,1.46,4.08,3.91,3.35,0.4913718142939974,1
0.0,0.0,0.0,0.0,5.2,5.5,5.52,0.0,0.84,1.2,1.02,0.9,1.2,1.62,1.44,1.32,2.19,5.77,5.94,5.23,0.6001491845630558,1
0.0,0.0,0.0,0.0,4.91,5.15,5.09,0.0,0.78,1.2,0.9,0.9,1.2,1.8,1.32,1.32,1.88,4.57,4.44,4.12,0.5045391485499613,1
0.0,0.0,0.0,0.0,5.03,5.24,5.07,0.0,0.9,1.2,0.84,0.84,1.26,1.56,1.2,1.32,1.89,4.96,4.64,4.41,0.5602240556655538,1
0.0,0.0,0.0,0.0,4.77,4.89,4.81,0.0,0.84,1.26,0.96,0.96,1.2,1.56,1.32,1.38,1.37,3.3,3.28,3.03,0.4300134877773035,1
0.0,0.0,0.0,0.0,4.91,5.09,5.01,0.0,0.84,0.96,0.78,0.78,1.26,1.32,1.26,1.2,1.89,5.07,5.11,4.62,0.5762395543901877,1
0.0,0.0,0.0,0.0,4.89,4.96,4.96,0.0,0.9,1.38,1.08,1.08,1.26,1.86,1.44,1.56,1.66,4.05,3.92,3.51,0.4712618527403315,1
0.0,0.0,0.0,0.0,4.92,5.19,5.04,0.0,0.72,1.14,0.96,0.84,1.14,1.62,1.38,1.32,1.99,5.01,4.71,4.36,0.5033938364414188,1
0.0,0.0,0.0,0.0,5.04,5.3,5.27,0.0,0.96,1.38,1.02,0.96,1.26,1.92,1.38,1.68,2.42,5.37,5.86,5.44,0.6051877332786104,1
0.0,0.0,0.0,0.0,4.93,5.08,4.99,0.0,0.96,1.32,1.14,0.96,1.32,1.8,1.5,1.32,1.67,4.01,4.11,3.64,0.5031718383877559,1
0.0,0.0,0.0,0.0,5.04,5.23,5.14,0.0,0.78,1.32,0.9,0.9,1.14,1.74,1.26,1.32,0.89,2.15,2.19,1.95,0.699359190230137,1
0.0,0.0,0.0,0.0,5.48,5.78,5.68,0.0,0.9,1.26,0.78,0.84,1.32,1.56,1.14,1.26,2.1,5.25,5.57,4.98,0.7286772505121574,1
0.0,0.0,0.0,0.0,5.29,5.44,5.41,0.0,0.9,1.32,0.96,0.9,1.26,1.68,1.26,1.26,1.1,2.78,2.68,2.48,0.6537086825619689,1
0.0,0.0,0.0,0.0,5.32,5.78,5.59,0.0,0.84,1.26,0.9,0.84,1.2,1.62,1.32,1.32,1.77,4.21,4.53,3.97,0.7247862932509814,1
0.0,0.0,0.0,0.0,5.25,5.39,5.31,0.0,0.84,1.32,0.84,1.02,1.2,1.62,1.32,1.32,1.46,3.63,3.68,3.28,0.503658434751224,1
0.0,0.0,0.0,0.0,5.19,5.32,5.24,0.0,1.02,1.2,0.84,0.96,1.5,1.56,1.32,1.32,1.91,4.95,4.8,4.41,0.6412559835088201,1
0.0,0.0,0.0,0.0,5.33,5.52,5.3,0.0,1.02,1.38,1.2,1.2,1.44,1.8,1.5,1.56,1.92,4.99,4.83,4.63,0.5796079245441461,1
0.0,0.0,0.0,0.0,5.21,5.67,5.53,0.0,1.02,1.32,1.26,1.02,1.32,1.68,1.68,1.5,1.89,5.56,4.84,4.93,0.6922872523683887,1
0.0,0.0,0.0,0.0,5.14,5.27,5.26,0.0,0.96,1.14,0.96,0.9,1.26,1.62,1.32,1.26,2.08,5.5,4.8,5.16,0.5940826493948315,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,5.19,5.49,5.4,0.0,0.84,1.26,0.96,0.96,1.2,1.62,1.44,1.38,1.88,4.83,4.67,4.23,0.5627299749831662,1
0.0,414.0,0.0,0.0,4.98,5.29,5.2,0.0,0.84,1.08,0.72,0.84,1.26,1.44,1.14,1.2,1.87,4.2,4.1,3.95,1.7443272744470044,-1
0.0,0.0,0.0,0.0,4.66,4.75,4.73,0.0,0.78,1.2,0.9,1.02,1.26,1.56,1.26,1.44,0.8,1.87,1.74,1.53,0.6748225914127176,1
0.0,0.0,0.0,0.0,4.99,5.23,5.12,0.0,0.9,1.26,0.96,1.02,1.32,1.74,1.32,1.38,1.66,4.09,4.08,4.07,0.4468444793967833,1
0.0,0.0,0.0,0.0,4.92,4.76,4.99,0.0,0.9,1.2,1.08,1.14,1.26,1.68,1.5,1.5,1.54,3.73,3.54,3.43,0.5766970173815873,1
0.0,0.0,0.0,0.0,5.02,5.19,5.14,0.0,0.9,1.26,1.02,1.02,1.2,1.62,1.5,1.38,1.8,4.34,4.56,4.14,0.43992403128054836,1
0.0,0.0,0.0,0.0,5.06,5.21,5.14,0.0,0.9,1.32,0.96,1.02,1.32,1.68,1.38,1.62,2.04,5.57,5.47,5.26,0.6171375942832661,1
0.0,0.0,0.0,0.0,4.69,4.99,4.86,0.0,0.84,1.2,0.9,0.9,1.38,1.56,1.26,1.32,1.18,2.65,2.59,2.45,0.3712529342782007,1
0.0,0.0,0.0,0.0,4.99,5.44,5.25,0.0,0.84,1.2,0.9,0.96,1.14,1.56,1.32,1.44,1.39,3.39,3.52,3.26,0.4216906616325263,1
0.0,0.0,0.0,0.0,4.84,5.1,4.87,0.0,0.84,1.14,0.78,0.84,1.32,1.5,1.14,1.26,1.47,3.44,3.56,3.2,0.5603036334148629,1
0.0,0.0,0.0,0.0,5.33,5.68,5.47,0.0,0.96,1.44,0.96,1.08,1.38,1.8,1.38,1.62,2.36,5.68,6.34,4.94,0.6542307345016611,1
0.0,0.0,0.0,0.0,4.94,5.08,4.99,0.0,0.84,1.14,0.96,0.96,1.2,1.68,1.32,1.32,1.78,4.12,4.11,3.63,0.4643060943461846,1
0.0,0.0,0.0,0.0,5.15,5.5,5.43,0.0,0.78,1.08,0.96,0.9,1.26,1.5,1.38,1.26,2.3,5.65,5.46,5.2,0.5361647955640836,1
0.0,0.0,0.0,0.0,6.2,6.05,5.71,0.0,1.02,1.14,1.14,1.14,1.32,1.62,1.5,1.5,2.17,5.02,4.12,4.39,0.8382022002587626,1
0.0,0.0,0.0,0.0,5.3,5.81,5.57,0.0,0.84,1.14,0.9,0.9,1.32,1.86,1.32,1.38,0.98,2.82,2.89,2.4,0.8220645156638995,1
0.0,0.0,0.0,0.0,4.77,4.99,4.91,0.0,0.54,1.2,1.02,1.08,0.96,1.62,1.32,1.5,0.69,1.81,2.0,1.7,0.8692330559275,1
0.0,0.0,0.0,0.0,5.64,5.92,5.86,0.0,0.9,1.26,1.08,1.14,1.26,1.62,1.68,1.56,1.2,3.01,3.2,2.97,0.8496350951323421,1
0.0,0.0,0.0,0.0,5.88,6.24,6.17,0.0,0.78,1.38,1.08,1.26,1.14,1.74,1.5,1.56,2.19,4.6,5.72,4.34,1.121732433512298,1
0.0,0.0,0.0,0.0,5.54,5.83,5.71,0.0,1.02,1.32,1.14,1.02,1.38,1.74,1.56,1.44,1.76,4.27,4.33,3.95,0.7789922998927705,1
0.0,0.0,0.0,0.0,5.59,5.92,5.78,0.0,1.08,1.26,1.08,1.14,1.44,1.68,1.44,1.5,2.07,5.3,5.09,4.83,0.7271824622233921,1
0.0,0.0,0.0,0.0,5.87,5.9,5.85,0.0,0.9,1.32,0.96,1.14,1.32,1.68,1.5,1.56,2.85,6.26,6.95,5.86,1.003658948113589,1
0.0,0.0,0.0,0.0,5.25,5.38,5.31,0.0,1.08,1.38,0.84,1.02,1.44,1.68,1.26,1.44,2.21,5.8,6.17,4.47,0.7863629174744289,1
0.0,0.0,0.0,0.0,4.85,5.06,4.7,0.0,0.96,1.26,0.96,1.02,1.32,1.68,1.26,1.38,1.18,2.95,2.34,2.71,0.49219623314337885,1
0.0,0.0,0.0,0.0,4.94,5.22,5.05,0.0,0.84,1.26,1.2,1.02,1.2,1.56,1.5,1.38,1.51,3.77,3.98,3.72,0.47088546386462127,1
0.0,0.0,0.0,0.0,5.34,5.63,5.44,0.0,0.84,1.32,1.14,1.14,1.32,1.74,1.5,1.56,0.92,2.29,2.17,2.12,0.8733480271206124,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,5.68,5.75,5.79,0.0,0.9,1.32,1.2,1.14,1.26,1.8,1.5,1.5,1.14,3.0,3.07,2.88,0.7759518489062499,1
354.0,315.0,0.0,0.0,5.33,5.57,5.65,0.0,0.66,1.08,0.96,0.84,0.96,1.62,1.32,1.32,2.08,5.45,5.91,5.43,2.1663460236713292,-1
362.0,320.0,0.0,0.0,4.99,5.24,5.24,0.0,0.72,1.38,1.02,1.08,1.14,1.86,1.32,1.56,1.21,2.87,3.08,2.85,2.046825843055237,-1
0.0,0.0,0.0,0.0,5.53,5.67,5.62,0.0,0.96,1.5,1.14,1.14,1.26,1.98,1.44,1.68,2.67,5.89,5.73,5.53,0.7110163150447674,1
0.0,0.0,0.0,0.0,4.87,5.14,5.13,0.0,0.9,1.14,0.9,0.96,1.32,1.56,1.38,1.38,1.12,2.73,2.63,2.48,0.4169416172382549,1
0.0,0.0,0.0,0.0,4.83,5.04,5.0,0.0,0.78,1.38,0.96,1.02,1.14,1.86,1.38,1.5,1.11,2.54,2.74,2.45,0.6302197641610776,1
0.0,0.0,0.0,0.0,5.29,5.44,5.29,0.0,0.9,1.2,1.14,1.02,1.44,1.62,1.5,1.62,1.75,4.12,4.23,4.24,0.6062390454884466,1
0.0,0.0,0.0,0.0,5.09,5.37,5.02,0.0,0.96,1.56,1.14,1.26,1.26,2.04,1.5,1.74,1.85,4.36,4.25,4.27,0.8447088053732232,1
0.0,0.0,0.0,0.0,4.88,5.11,4.95,0.0,0.96,1.2,1.08,1.14,1.32,1.68,1.5,1.5,1.31,3.16,3.32,3.12,0.5148504213622117,1
0.0,0.0,0.0,0.0,5.07,5.37,5.17,0.0,0.72,1.2,0.96,0.96,1.02,1.5,1.38,1.38,1.45,3.39,3.12,3.32,0.5270496741506038,1
0.0,0.0,0.0,0.0,4.93,5.1,5.04,0.0,0.96,1.26,1.08,1.08,1.38,1.62,1.44,1.44,1.16,2.86,2.89,2.63,0.4743337335993528,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,5.05,5.39,5.11,0.0,0.96,1.32,1.14,1.14,1.44,1.68,1.44,1.62,1.93,5.03,4.7,4.56,0.5769256567659319,1
0.0,0.0,0.0,0.0,4.32,4.98,4.84,0.0,0.72,1.14,1.02,0.9,1.2,1.62,1.38,1.32,1.33,2.84,2.82,2.68,0.5879210428290875,1
0.0,0.0,0.0,0.0,5.33,5.58,5.11,0.0,1.02,1.44,1.26,1.2,1.44,1.8,1.68,1.86,2.58,6.06,5.69,5.43,0.8439374050451359,1
0.0,0.0,0.0,0.0,4.93,5.11,4.7,0.0,0.78,1.32,0.96,1.08,1.14,1.98,1.38,1.56,0.81,1.76,1.77,1.81,0.8282049056124094,1
0.0,0.0,0.0,0.0,4.93,5.26,4.95,0.0,0.9,1.2,1.02,0.96,1.26,1.62,1.38,1.32,1.49,3.6,3.71,3.59,0.42728318854600855,1
0.0,0.0,0.0,0.0,4.81,5.05,4.75,0.0,0.84,1.26,0.96,1.02,1.26,1.68,1.5,1.32,1.24,2.99,2.94,2.91,0.47478529349016974,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,4.73,4.92,4.96,0.0,0.96,1.38,1.32,1.2,1.32,1.74,1.74,1.56,1.52,3.76,4.11,3.7,0.7078756546477449,1
0.0,0.0,0.0,0.0,4.94,5.12,4.82,0.0,0.96,1.38,1.14,1.14,1.32,1.86,1.44,1.5,1.85,4.24,4.33,4.1,0.5325624354634122,1
0.0,0.0,0.0,0.0,4.68,4.97,4.82,0.0,0.84,1.38,1.08,1.02,1.26,1.74,1.5,1.44,1.62,3.64,4.08,3.71,0.46451776061195504,1
0.0,0.0,0.0,0.0,4.62,4.85,4.6,0.0,0.9,1.08,0.9,0.84,1.26,1.56,1.32,1.2,1.38,3.47,3.55,3.18,0.5019491480304007,1
0.0,0.0,0.0,0.0,4.69,5.01,4.77,0.0,0.84,1.32,1.02,0.96,1.26,1.74,1.5,1.44,1.39,3.43,3.46,3.34,0.4247555447824064,1
0.0,0.0,0.0,0.0,4.91,5.26,4.98,0.0,0.84,1.2,1.08,0.96,1.14,1.56,1.44,1.44,1.85,5.0,4.45,4.93,0.48181941099947945,1
0.0,0.0,0.0,0.0,4.58,4.93,4.76,0.0,0.78,1.08,0.96,0.84,1.14,1.38,1.44,1.2,1.73,4.26,4.06,3.94,0.4790127121799467,1
0.0,0.0,0.0,0.0,4.58,4.92,4.83,0.0,0.66,1.02,0.84,0.84,0.96,1.44,1.2,1.14,1.89,4.33,4.45,4.25,0.5316419963484804,1
0.0,0.0,0.0,0.0,4.64,4.99,4.77,0.0,0.78,1.08,0.9,0.78,1.2,1.38,1.32,1.14,1.84,4.4,4.52,4.15,0.45935283024871626,1
0.0,0.0,0.0,0.0,4.29,4.6,4.51,0.0,0.78,1.08,0.9,0.78,1.14,1.56,1.32,1.14,1.04,2.51,2.46,2.27,0.5784009291649805,1
0.0,0.0,0.0,0.0,4.46,4.53,4.54,0.0,0.84,1.02,1.08,0.0,1.26,1.44,1.44,0.0,1.32,3.17,3.28,0.0,0.8261483098348809,1
0.0,0.0,0.0,0.0,4.91,5.11,4.98,0.0,0.9,1.2,1.14,1.02,1.32,1.56,1.62,1.44,1.98,4.72,4.83,5.03,0.550189487155251,1
0.0,0.0,0.0,0.0,4.59,4.72,4.56,0.0,1.08,1.2,1.2,0.96,1.44,1.62,1.74,1.38,1.8,4.86,4.62,3.65,0.9552118644201826,1
0.0,0.0,0.0,0.0,4.71,4.99,4.7,0.0,0.9,1.2,1.02,0.9,1.38,1.56,1.38,1.38,1.13,2.66,2.5,2.2,0.3729844118790536,1
0.0,0.0,0.0,0.0,4.58,4.81,4.68,0.0,0.84,1.02,0.96,0.78,1.14,1.32,1.32,1.14,1.42,3.23,3.51,3.13,0.5797816341835802,1
0.0,0.0,0.0,0.0,4.58,4.99,4.77,0.0,0.9,1.14,0.96,0.84,1.26,1.56,1.32,1.14,1.76,4.38,4.57,4.08,0.5019377893346662,1
0.0,0.0,0.0,0.0,4.93,5.25,4.89,0.0,1.02,1.32,1.26,1.08,1.44,1.74,1.74,1.5,2.09,5.55,4.99,5.39,0.7173857840424401,1
0.0,0.0,0.0,0.0,4.81,5.07,4.86,0.0,0.9,1.2,1.02,0.9,1.26,1.74,1.44,1.32,1.4,3.47,3.26,3.2,0.41225767950660536,1
0.0,0.0,0.0,0.0,4.4,4.64,4.36,0.0,0.72,1.02,0.96,0.9,1.08,1.38,1.5,1.2,0.89,2.09,2.06,1.97,0.6814687562608832,1
0.0,0.0,0.0,0.0,5.06,5.13,0.0,0.0,0.96,1.14,0.0,1.02,1.44,1.44,0.0,1.44,1.43,3.6,0.0,3.37,1.3263983321224582,1
0.0,0.0,0.0,0.0,4.92,5.13,5.7,0.0,0.78,1.02,1.08,0.78,1.14,1.62,1.5,1.08,1.37,3.47,6.26,3.23,1.1745472825385208,1
0.0,0.0,0.0,0.0,0.0,5.08,4.7,0.0,0.0,1.14,1.08,0.9,0.0,1.5,1.44,1.32,0.0,3.12,2.69,3.02,1.3259278914103998,1
0.0,0.0,0.0,0.0,5.05,5.01,5.08,0.0,0.9,1.08,0.96,0.84,1.14,1.5,1.26,1.2,2.11,2.26,1.95,2.05,0.8301320099336588,1
0.0,0.0,0.0,0.0,4.59,5.14,5.08,0.0,0.84,1.08,1.02,0.84,1.2,1.44,1.44,1.2,1.07,2.96,2.58,2.86,0.5860177541094356,1
0.0,0.0,0.0,0.0,4.67,4.99,5.08,0.0,0.9,1.08,0.96,0.84,1.38,1.5,1.32,1.26,1.45,3.59,3.57,3.38,0.4907572104303509,1
0.0,0.0,0.0,0.0,4.82,4.86,5.07,0.0,0.9,1.14,1.02,0.9,1.32,1.56,1.38,1.38,1.11,2.58,2.68,2.36,0.3829431538210617,1
0.0,0.0,0.0,0.0,4.85,5.29,4.8,0.0,0.72,0.96,0.9,1.02,1.2,1.5,1.26,1.5,2.24,6.05,5.24,5.64,0.6992071808365908,1
0.0,0.0,0.0,0.0,4.63,5.09,4.95,0.0,0.9,1.08,1.02,0.9,1.14,1.5,1.38,1.32,1.99,4.6,4.67,4.25,0.5262305059881391,1
0.0,306.0,0.0,0.0,4.42,4.39,4.46,0.0,0.84,1.08,1.02,0.96,1.14,1.5,1.38,1.38,0.94,2.05,2.13,1.99,1.3657631065818574,1
0.0,0.0,0.0,0.0,5.03,5.28,5.24,0.0,0.9,1.2,1.08,1.02,1.26,1.62,1.5,1.44,1.68,4.07,4.43,3.95,0.40457518459583497,1
0.0,0.0,0.0,0.0,4.37,4.54,4.43,0.0,0.96,1.2,1.14,1.02,1.26,1.56,1.5,1.38,1.15,2.66,2.8,2.76,0.6464800045083823,1
0.0,0.0,0.0,0.0,4.86,0.0,5.09,4.99,0.78,1.32,1.2,1.32,1.2,1.62,1.5,1.8,1.33,2.77,3.35,3.24,2.226849886282406,-1
0.0,0.0,0.0,0.0,4.97,5.14,5.24,0.0,0.9,1.2,1.08,1.02,1.2,1.5,1.38,1.32,2.31,5.53,5.73,5.26,0.5617660850554644,1
0.0,0.0,0.0,0.0,4.82,5.21,4.71,0.0,1.08,1.5,1.08,1.2,1.5,1.98,1.44,1.5,2.37,5.09,5.16,5.04,0.8259028063445051,1
0.0,0.0,0.0,0.0,4.14,4.55,4.3,0.0,0.84,1.14,0.96,0.84,1.2,1.56,1.38,1.2,0.67,1.54,1.47,1.37,0.770512684377002,1
0.0,0.0,0.0,0.0,5.02,5.3,5.09,0.0,0.78,1.02,0.9,0.84,1.2,1.32,1.2,1.32,1.7,3.72,4.27,3.67,0.6246698631647909,1
0.0,0.0,0.0,0.0,4.69,4.96,4.75,0.0,0.84,1.08,0.96,0.06,1.32,1.38,1.38,0.18,1.08,2.37,2.71,0.08,0.8459154763408245,1
0.0,0.0,0.0,0.0,4.88,5.35,5.12,0.0,0.78,1.2,1.08,1.2,1.08,1.56,1.56,1.5,2.63,6.43,6.39,5.27,0.8667419855779862,1
0.0,0.0,0.0,0.0,4.88,5.29,5.04,0.0,0.84,1.14,1.08,1.02,1.26,1.44,1.5,1.32,1.85,4.36,4.57,3.64,0.4786147978037409,1
0.0,0.0,0.0,0.0,4.86,5.09,4.98,0.0,0.9,1.08,1.02,1.02,1.26,1.5,1.44,1.38,1.79,4.04,4.39,3.72,0.4524141973581477,1
0.0,0.0,0.0,0.0,4.51,4.62,4.53,0.0,0.96,1.2,1.08,1.14,1.32,1.56,1.56,1.44,0.82,1.87,1.83,1.73,0.5604729125656486,1
0.0,0.0,0.0,0.0,4.92,5.14,0.0,0.0,0.9,1.38,0.0,1.14,1.26,1.74,0.0,1.92,1.4,2.99,0.0,3.09,1.339366007719104,1
0.0,0.0,0.0,0.0,4.85,5.05,4.97,0.0,0.78,1.2,1.02,1.14,1.14,1.56,1.38,1.5,1.52,3.76,4.05,5.66,0.9085460567101243,1
0.0,0.0,0.0,0.0,4.73,5.04,4.97,0.0,0.78,1.32,1.02,1.02,1.2,1.8,1.44,1.44,1.92,4.4,4.7,3.4,0.5390115830295679,1
0.0,0.0,0.0,0.0,4.9,5.12,5.05,0.0,0.84,1.32,0.96,0.96,1.2,1.92,1.38,1.38,1.73,4.26,4.21,3.58,0.4771978630789274,1
